cheeses_ID,wedding_ID,MAX_SCORE,MAX_MATCH_PERCENTAGE
Pecorino Mallo di Noce,white - Vermentino,21,0.6
Pecorino Mallo di Noce,white - Viognier,25,0.71
Pecorino Nel Granaio,port - Gouveio,25,0.71
Pecorino Nel Granaio,port - Malvasia Fina,25,0.71
Pecorino Nel Granaio,port - Sousão,24,0.69
Pecorino Nel Granaio,port - Tempranillo,26,0.74
Pecorino Nel Granaio,port - Tinta Amarela,26,0.74
Pecorino Nel Granaio,port - Tinta Barroca,24,0.69
Pecorino Nel Granaio,port - Tinta Cão,24,0.69
Pecorino Nel Granaio,port - Touriga Franca,26,0.74
Pecorino Nel Granaio,port - Touriga Nacional,24,0.69
Pecorino Nel Granaio,port - Viosinho,25,0.71
Pecorino Nel Granaio,red - Cabernet Sauvignon,25,0.71
Pecorino Nel Granaio,red - Carménère,25,0.71
Pecorino Nel Granaio,red - Malbec,24,0.69
Pecorino Nel Granaio,red - Merlot,25,0.71
Pecorino Nel Granaio,red - Pinot Noir,26,0.74
Pecorino Nel Granaio,red - Shiraz,24,0.69
Pecorino Nel Granaio,red - Tempranillo,23,0.66
Pecorino Nel Granaio,rosé - Cinsault,23,0.66
Pecorino Nel Granaio,rosé - Grenache,26,0.74
Pecorino Nel Granaio,rosé - Malbec,24,0.69
Pecorino Nel Granaio,rosé - Merlot,26,0.74
Pecorino Nel Granaio,rosé - Mourvèdre,23,0.66
Pecorino Nel Granaio,rosé - Pinot Noir,25,0.71
Pecorino Nel Granaio,rosé - Sangiovese,25,0.71
Pecorino Nel Granaio,rosé - Shiraz,25,0.71
Pecorino Nel Granaio,rosé - Tempranillo,25,0.71
Pecorino Nel Granaio,white - Albariño,24,0.69
Pecorino Nel Granaio,white - Chardonnay,25,0.71
Pecorino Nel Granaio,white - Chenin Blanc,27,0.77
Pecorino Nel Granaio,white - Gewürztraminer,25,0.71
Pecorino Nel Granaio,white - Moscato,26,0.74
Pecorino Nel Granaio,white - Pinot Grigio,26,0.74
Pecorino Nel Granaio,white - Riesling,27,0.77
Pecorino Nel Granaio,white - Sauvignon Blanc,27,0.77
Pecorino Nel Granaio,white - Vermentino,24,0.69
Pecorino Nel Granaio,white - Viognier,26,0.74
Pecorino Nero,port - Gouveio,24,0.69
Pecorino Nero,port - Malvasia Fina,24,0.69
Pecorino Nero,port - Sousão,23,0.66
Pecorino Nero,port - Tempranillo,29,0.83
Pecorino Nero,port - Tinta Amarela,29,0.83
Pecorino Nero,port - Tinta Barroca,23,0.66
Pecorino Nero,port - Tinta Cão,23,0.66
Pecorino Nero,port - Touriga Franca,29,0.83
Pecorino Nero,port - Touriga Nacional,23,0.66
Pecorino Nero,port - Viosinho,24,0.69
Pecorino Nero,red - Cabernet Sauvignon,24,0.69
Pecorino Nero,red - Carménère,24,0.69
Pecorino Nero,red - Malbec,23,0.66
Pecorino Nero,red - Merlot,24,0.69
Pecorino Nero,red - Pinot Noir,29,0.83
Pecorino Nero,red - Shiraz,23,0.66
Pecorino Nero,red - Tempranillo,21,0.6
Pecorino Nero,rosé - Cinsault,24,0.69
Pecorino Nero,rosé - Grenache,29,0.83
Pecorino Nero,rosé - Malbec,23,0.66
Pecorino Nero,rosé - Merlot,29,0.83
Pecorino Nero,rosé - Mourvèdre,22,0.63
Pecorino Nero,rosé - Pinot Noir,24,0.69
Pecorino Nero,rosé - Sangiovese,24,0.69
Pecorino Nero,rosé - Shiraz,24,0.69
Pecorino Nero,rosé - Tempranillo,24,0.69
Pecorino Nero,white - Albariño,23,0.66
Pecorino Nero,white - Chardonnay,24,0.69
Pecorino Nero,white - Chenin Blanc,24,0.69
Pecorino Nero,white - Gewürztraminer,24,0.69
Pecorino Nero,white - Moscato,29,0.83
Pecorino Nero,white - Pinot Grigio,29,0.83
Pecorino Nero,white - Riesling,24,0.69
Pecorino Nero,white - Sauvignon Blanc,24,0.69
Pecorino Nero,white - Vermentino,24,0.69
Pecorino Nero,white - Viognier,29,0.83
Pecorino Ortica,port - Gouveio,23,0.66
Pecorino Ortica,port - Malvasia Fina,23,0.66
Pecorino Ortica,port - Sousão,20,0.57
Pecorino Ortica,port - Tempranillo,27,0.77
Pecorino Ortica,port - Tinta Amarela,27,0.77
Pecorino Ortica,port - Tinta Barroca,20,0.57
Pecorino Ortica,port - Tinta Cão,20,0.57
Pecorino Ortica,port - Touriga Franca,22,0.63
Pecorino Ortica,port - Touriga Nacional,20,0.57
Pecorino Ortica,port - Viosinho,23,0.66
Pecorino Ortica,red - Cabernet Sauvignon,27,0.77
Pecorino Ortica,red - Carménère,27,0.77
Pecorino Ortica,red - Malbec,21,0.6
Pecorino Ortica,red - Merlot,27,0.77
Pecorino Ortica,red - Pinot Noir,27,0.77
Pecorino Ortica,red - Shiraz,21,0.6
Pecorino Ortica,red - Tempranillo,21,0.6
Pecorino Ortica,rosé - Cinsault,23,0.66
Pecorino Ortica,rosé - Grenache,27,0.77
Pecorino Ortica,rosé - Malbec,20,0.57
Pecorino Ortica,rosé - Merlot,27,0.77
Pecorino Ortica,rosé - Mourvèdre,21,0.6
Pecorino Ortica,rosé - Pinot Noir,27,0.77
Pecorino Ortica,rosé - Sangiovese,27,0.77
Pecorino Ortica,rosé - Shiraz,27,0.77
Pecorino Ortica,rosé - Tempranillo,27,0.77
Pecorino Ortica,white - Albariño,21,0.6
Pecorino Ortica,white - Chardonnay,27,0.77
Pecorino Ortica,white - Chenin Blanc,27,0.77
Pecorino Ortica,white - Gewürztraminer,23,0.66
Pecorino Ortica,white - Moscato,27,0.77
Pecorino Ortica,white - Pinot Grigio,23,0.66
Pecorino Ortica,white - Riesling,23,0.66
Pecorino Ortica,white - Sauvignon Blanc,23,0.66
Pecorino Ortica,white - Vermentino,23,0.66
Pecorino Ortica,white - Viognier,25,0.71
Pecorino Papavero,port - Gouveio,22,0.63
Pecorino Papavero,port - Malvasia Fina,22,0.63
Pecorino Papavero,port - Sousão,21,0.6
Pecorino Papavero,port - Tempranillo,22,0.63
Pecorino Papavero,port - Tinta Amarela,22,0.63
Pecorino Papavero,port - Tinta Barroca,21,0.6
Pecorino Papavero,port - Tinta Cão,21,0.6
Pecorino Papavero,port - Touriga Franca,21,0.6
Pecorino Papavero,port - Touriga Nacional,21,0.6
Pecorino Papavero,port - Viosinho,22,0.63
Pecorino Papavero,red - Cabernet Sauvignon,24,0.69
Pecorino Papavero,red - Carménère,24,0.69
Pecorino Papavero,red - Malbec,24,0.69
Pecorino Papavero,red - Merlot,22,0.63
Pecorino Papavero,red - Pinot Noir,22,0.63
Pecorino Papavero,red - Shiraz,24,0.69
Pecorino Papavero,red - Tempranillo,24,0.69
Pecorino Papavero,rosé - Cinsault,20,0.57
Pecorino Papavero,rosé - Grenache,22,0.63
Pecorino Papavero,rosé - Malbec,21,0.6
Pecorino Papavero,rosé - Merlot,24,0.69
Pecorino Papavero,rosé - Mourvèdre,24,0.69
Pecorino Papavero,rosé - Pinot Noir,22,0.63
Pecorino Papavero,rosé - Sangiovese,24,0.69
Pecorino Papavero,rosé - Shiraz,24,0.69
Pecorino Papavero,rosé - Tempranillo,24,0.69
Pecorino Papavero,white - Albariño,24,0.69
Pecorino Papavero,white - Chardonnay,24,0.69
Pecorino Papavero,white - Chenin Blanc,24,0.69
Pecorino Papavero,white - Gewürztraminer,22,0.63
Pecorino Papavero,white - Moscato,22,0.63
Pecorino Papavero,white - Pinot Grigio,21,0.6
Pecorino Papavero,white - Riesling,24,0.69
Pecorino Papavero,white - Sauvignon Blanc,24,0.69
Pecorino Papavero,white - Vermentino,21,0.6
Pecorino Papavero,white - Viognier,24,0.69
Pecorino Pepato Mitica® Aged,port - Gouveio,23,0.66
Pecorino Pepato Mitica® Aged,port - Malvasia Fina,23,0.66
Pecorino Pepato Mitica® Aged,port - Sousão,26,0.74
Pecorino Pepato Mitica® Aged,port - Tempranillo,24,0.69
Pecorino Pepato Mitica® Aged,port - Tinta Amarela,24,0.69
Pecorino Pepato Mitica® Aged,port - Tinta Barroca,26,0.74
Pecorino Pepato Mitica® Aged,port - Tinta Cão,26,0.74
Pecorino Pepato Mitica® Aged,port - Touriga Franca,24,0.69
Pecorino Pepato Mitica® Aged,port - Touriga Nacional,26,0.74
Pecorino Pepato Mitica® Aged,port - Viosinho,23,0.66
Pecorino Pepato Mitica® Aged,red - Cabernet Sauvignon,28,0.8
Pecorino Pepato Mitica® Aged,red - Carménère,23,0.66
Pecorino Pepato Mitica® Aged,red - Malbec,26,0.74
Pecorino Pepato Mitica® Aged,red - Merlot,28,0.8
Pecorino Pepato Mitica® Aged,red - Pinot Noir,24,0.69
Pecorino Pepato Mitica® Aged,red - Shiraz,26,0.74
Pecorino Pepato Mitica® Aged,red - Tempranillo,20,0.57
Pecorino Pepato Mitica® Aged,rosé - Cinsault,21,0.6
Pecorino Pepato Mitica® Aged,rosé - Grenache,24,0.69
Pecorino Pepato Mitica® Aged,rosé - Malbec,26,0.74
Pecorino Pepato Mitica® Aged,rosé - Merlot,24,0.69
Pecorino Pepato Mitica® Aged,rosé - Mourvèdre,23,0.66
Pecorino Pepato Mitica® Aged,rosé - Pinot Noir,26,0.74
Pecorino Pepato Mitica® Aged,rosé - Sangiovese,23,0.66
Pecorino Pepato Mitica® Aged,rosé - Shiraz,26,0.74
Pecorino Pepato Mitica® Aged,rosé - Tempranillo,26,0.74
Pecorino Pepato Mitica® Aged,white - Albariño,26,0.74
Pecorino Pepato Mitica® Aged,white - Chardonnay,28,0.8
Pecorino Pepato Mitica® Aged,white - Chenin Blanc,26,0.74
Pecorino Pepato Mitica® Aged,white - Gewürztraminer,23,0.66
Pecorino Pepato Mitica® Aged,white - Moscato,24,0.69
Pecorino Pepato Mitica® Aged,white - Pinot Grigio,24,0.69
Pecorino Pepato Mitica® Aged,white - Riesling,23,0.66
Pecorino Pepato Mitica® Aged,white - Sauvignon Blanc,23,0.66
Pecorino Pepato Mitica® Aged,white - Vermentino,26,0.74
Pecorino Pepato Mitica® Aged,white - Viognier,24,0.69
Pecorino Pera,port - Gouveio,21,0.6
Pecorino Pera,port - Malvasia Fina,21,0.6
Pecorino Pera,port - Sousão,20,0.57
Pecorino Pera,port - Tempranillo,26,0.74
Pecorino Pera,port - Tinta Amarela,26,0.74
Pecorino Pera,port - Tinta Barroca,20,0.57
Pecorino Pera,port - Tinta Cão,20,0.57
Pecorino Pera,port - Touriga Franca,26,0.74
Pecorino Pera,port - Touriga Nacional,20,0.57
Pecorino Pera,port - Viosinho,21,0.6
Pecorino Pera,red - Cabernet Sauvignon,23,0.66
Pecorino Pera,red - Carménère,25,0.71
Pecorino Pera,red - Malbec,23,0.66
Pecorino Pera,red - Merlot,24,0.69
Pecorino Pera,red - Pinot Noir,26,0.74
Pecorino Pera,red - Shiraz,23,0.66
Pecorino Pera,red - Tempranillo,23,0.66
Pecorino Pera,rosé - Cinsault,25,0.71
Pecorino Pera,rosé - Grenache,26,0.74
Pecorino Pera,rosé - Malbec,20,0.57
Pecorino Pera,rosé - Merlot,26,0.74
Pecorino Pera,rosé - Mourvèdre,21,0.6
Pecorino Pera,rosé - Pinot Noir,23,0.66
Pecorino Pera,rosé - Sangiovese,23,0.66
Pecorino Pera,rosé - Shiraz,25,0.71
Pecorino Pera,rosé - Tempranillo,25,0.71
Pecorino Pera,white - Albariño,23,0.66
Pecorino Pera,white - Chardonnay,23,0.66
Pecorino Pera,white - Chenin Blanc,25,0.71
Pecorino Pera,white - Gewürztraminer,21,0.6
Pecorino Pera,white - Moscato,26,0.74
Pecorino Pera,white - Pinot Grigio,26,0.74
Pecorino Pera,white - Riesling,25,0.71
Pecorino Pera,white - Sauvignon Blanc,25,0.71
Pecorino Pera,white - Vermentino,23,0.66
Pecorino Pera,white - Viognier,26,0.74
Pecorino Querciaiolo,port - Gouveio,24,0.69
Pecorino Querciaiolo,port - Malvasia Fina,24,0.69
Pecorino Querciaiolo,port - Sousão,21,0.6
Pecorino Querciaiolo,port - Tempranillo,27,0.77
Pecorino Querciaiolo,port - Tinta Amarela,27,0.77
Pecorino Querciaiolo,port - Tinta Barroca,21,0.6
Pecorino Querciaiolo,port - Tinta Cão,21,0.6
Pecorino Querciaiolo,port - Touriga Franca,27,0.77
Pecorino Querciaiolo,port - Touriga Nacional,21,0.6
Pecorino Querciaiolo,port - Viosinho,24,0.69
Pecorino Querciaiolo,red - Cabernet Sauvignon,26,0.74
Pecorino Querciaiolo,red - Carménère,26,0.74
Pecorino Querciaiolo,red - Malbec,24,0.69
Pecorino Querciaiolo,red - Merlot,26,0.74
Pecorino Querciaiolo,red - Pinot Noir,27,0.77
Pecorino Querciaiolo,red - Shiraz,22,0.63
Pecorino Querciaiolo,red - Tempranillo,24,0.69
Pecorino Querciaiolo,rosé - Cinsault,26,0.74
Pecorino Querciaiolo,rosé - Grenache,27,0.77
Pecorino Querciaiolo,rosé - Malbec,21,0.6
Pecorino Querciaiolo,rosé - Merlot,27,0.77
Pecorino Querciaiolo,rosé - Mourvèdre,22,0.63
Pecorino Querciaiolo,rosé - Pinot Noir,26,0.74
Pecorino Querciaiolo,rosé - Sangiovese,26,0.74
Pecorino Querciaiolo,rosé - Shiraz,26,0.74
Pecorino Querciaiolo,rosé - Tempranillo,26,0.74
Pecorino Querciaiolo,white - Albariño,24,0.69
Pecorino Querciaiolo,white - Chardonnay,26,0.74
Pecorino Querciaiolo,white - Chenin Blanc,26,0.74
Pecorino Querciaiolo,white - Gewürztraminer,24,0.69
Pecorino Querciaiolo,white - Moscato,27,0.77
Pecorino Querciaiolo,white - Pinot Grigio,27,0.77
Pecorino Querciaiolo,white - Riesling,26,0.74
Pecorino Querciaiolo,white - Sauvignon Blanc,26,0.74
Pecorino Querciaiolo,white - Vermentino,26,0.74
Pecorino Querciaiolo,white - Viognier,27,0.77
Pecorino Romagnolo,port - Gouveio,21,0.6
Pecorino Romagnolo,port - Malvasia Fina,21,0.6
Pecorino Romagnolo,port - Sousão,22,0.63
Pecorino Romagnolo,port - Tempranillo,25,0.71
Pecorino Romagnolo,port - Tinta Amarela,25,0.71
Pecorino Romagnolo,port - Tinta Barroca,22,0.63
Pecorino Romagnolo,port - Tinta Cão,22,0.63
Pecorino Romagnolo,port - Touriga Franca,24,0.69
Pecorino Romagnolo,port - Touriga Nacional,22,0.63
Pecorino Romagnolo,port - Viosinho,21,0.6
Pecorino Romagnolo,red - Cabernet Sauvignon,25,0.71
Pecorino Romagnolo,red - Carménère,25,0.71
Pecorino Romagnolo,red - Malbec,23,0.66
Pecorino Romagnolo,red - Merlot,25,0.71
Pecorino Romagnolo,red - Pinot Noir,25,0.71
Pecorino Romagnolo,red - Shiraz,25,0.71
Pecorino Romagnolo,red - Tempranillo,23,0.66
Pecorino Romagnolo,rosé - Cinsault,23,0.66
Pecorino Romagnolo,rosé - Grenache,25,0.71
Pecorino Romagnolo,rosé - Malbec,22,0.63
Pecorino Romagnolo,rosé - Merlot,25,0.71
Pecorino Romagnolo,rosé - Mourvèdre,23,0.66
Pecorino Romagnolo,rosé - Pinot Noir,25,0.71
Pecorino Romagnolo,rosé - Sangiovese,25,0.71
Pecorino Romagnolo,rosé - Shiraz,25,0.71
Pecorino Romagnolo,rosé - Tempranillo,25,0.71
Pecorino Romagnolo,white - Albariño,23,0.66
Pecorino Romagnolo,white - Chardonnay,25,0.71
Pecorino Romagnolo,white - Chenin Blanc,25,0.71
Pecorino Romagnolo,white - Gewürztraminer,21,0.6
Pecorino Romagnolo,white - Moscato,25,0.71
Pecorino Romagnolo,white - Pinot Grigio,24,0.69
Pecorino Romagnolo,white - Riesling,25,0.71
Pecorino Romagnolo,white - Sauvignon Blanc,25,0.71
Pecorino Romagnolo,white - Vermentino,23,0.66
Pecorino Romagnolo,white - Viognier,25,0.71
Pecorino Romano,port - Gouveio,21,0.6
Pecorino Romano,port - Malvasia Fina,21,0.6
Pecorino Romano,port - Sousão,24,0.69
Pecorino Romano,port - Tempranillo,22,0.63
Pecorino Romano,port - Tinta Amarela,22,0.63
Pecorino Romano,port - Tinta Barroca,24,0.69
Pecorino Romano,port - Tinta Cão,24,0.69
Pecorino Romano,port - Touriga Franca,22,0.63
Pecorino Romano,port - Touriga Nacional,24,0.69
Pecorino Romano,port - Viosinho,21,0.6
Pecorino Romano,red - Cabernet Sauvignon,29,0.83
Pecorino Romano,red - Carménère,21,0.6
Pecorino Romano,red - Malbec,29,0.83
Pecorino Romano,red - Merlot,24,0.69
Pecorino Romano,red - Pinot Noir,22,0.63
Pecorino Romano,red - Shiraz,27,0.77
Pecorino Romano,red - Tempranillo,29,0.83
Pecorino Romano,rosé - Cinsault,23,0.66
Pecorino Romano,rosé - Grenache,22,0.63
Pecorino Romano,rosé - Malbec,24,0.69
Pecorino Romano,rosé - Merlot,29,0.83
Pecorino Romano,rosé - Mourvèdre,27,0.77
Pecorino Romano,rosé - Pinot Noir,24,0.69
Pecorino Romano,rosé - Sangiovese,29,0.83
Pecorino Romano,rosé - Shiraz,24,0.69
Pecorino Romano,rosé - Tempranillo,27,0.77
Pecorino Romano,white - Albariño,29,0.83
Pecorino Romano,white - Chardonnay,27,0.77
Pecorino Romano,white - Chenin Blanc,27,0.77
Pecorino Romano,white - Gewürztraminer,21,0.6
Pecorino Romano,white - Moscato,22,0.63
Pecorino Romano,white - Pinot Grigio,23,0.66
Pecorino Romano,white - Riesling,25,0.71
Pecorino Romano,white - Sauvignon Blanc,25,0.71
Pecorino Romano,white - Vermentino,24,0.69
Pecorino Romano,white - Viognier,22,0.63
Pecorino Toscanello,port - Gouveio,26,0.74
Pecorino Toscanello,port - Malvasia Fina,26,0.74
Pecorino Toscanello,port - Sousão,23,0.66
Pecorino Toscanello,port - Tempranillo,29,0.83
Pecorino Toscanello,port - Tinta Amarela,29,0.83
Pecorino Toscanello,port - Tinta Barroca,23,0.66
Pecorino Toscanello,port - Tinta Cão,23,0.66
Pecorino Toscanello,port - Touriga Franca,29,0.83
Pecorino Toscanello,port - Touriga Nacional,23,0.66
Pecorino Toscanello,port - Viosinho,26,0.74
Pecorino Toscanello,red - Cabernet Sauvignon,26,0.74
Pecorino Toscanello,red - Carménère,26,0.74
Pecorino Toscanello,red - Malbec,24,0.69
Pecorino Toscanello,red - Merlot,26,0.74
Pecorino Toscanello,red - Pinot Noir,29,0.83
Pecorino Toscanello,red - Shiraz,23,0.66
Pecorino Toscanello,red - Tempranillo,24,0.69
Pecorino Toscanello,rosé - Cinsault,26,0.74
Pecorino Toscanello,rosé - Grenache,29,0.83
Pecorino Toscanello,rosé - Malbec,23,0.66
Pecorino Toscanello,rosé - Merlot,29,0.83
Pecorino Toscanello,rosé - Mourvèdre,22,0.63
Pecorino Toscanello,rosé - Pinot Noir,26,0.74
Pecorino Toscanello,rosé - Sangiovese,26,0.74
Pecorino Toscanello,rosé - Shiraz,26,0.74
Pecorino Toscanello,rosé - Tempranillo,26,0.74
Pecorino Toscanello,white - Albariño,24,0.69
Pecorino Toscanello,white - Chardonnay,26,0.74
Pecorino Toscanello,white - Chenin Blanc,26,0.74
Pecorino Toscanello,white - Gewürztraminer,26,0.74
Pecorino Toscanello,white - Moscato,29,0.83
Pecorino Toscanello,white - Pinot Grigio,29,0.83
Pecorino Toscanello,white - Riesling,26,0.74
Pecorino Toscanello,white - Sauvignon Blanc,26,0.74
Pecorino Toscanello,white - Vermentino,26,0.74
Pecorino Toscanello,white - Viognier,29,0.83
Pecorino a Latte Crudo,port - Gouveio,19,0.54
Pecorino a Latte Crudo,port - Malvasia Fina,19,0.54
Pecorino a Latte Crudo,port - Sousão,22,0.63
Pecorino a Latte Crudo,port - Tempranillo,25,0.71
Pecorino a Latte Crudo,port - Tinta Amarela,25,0.71
Pecorino a Latte Crudo,port - Tinta Barroca,22,0.63
Pecorino a Latte Crudo,port - Tinta Cão,22,0.63
Pecorino a Latte Crudo,port - Touriga Franca,20,0.57
Pecorino a Latte Crudo,port - Touriga Nacional,22,0.63
Pecorino a Latte Crudo,port - Viosinho,19,0.54
Pecorino a Latte Crudo,red - Cabernet Sauvignon,25,0.71
Pecorino a Latte Crudo,red - Carménère,25,0.71
Pecorino a Latte Crudo,red - Malbec,22,0.63
Pecorino a Latte Crudo,red - Merlot,25,0.71
Pecorino a Latte Crudo,red - Pinot Noir,25,0.71
Pecorino a Latte Crudo,red - Shiraz,23,0.66
Pecorino a Latte Crudo,red - Tempranillo,21,0.6
Pecorino a Latte Crudo,rosé - Cinsault,21,0.6
Pecorino a Latte Crudo,rosé - Grenache,25,0.71
Pecorino a Latte Crudo,rosé - Malbec,22,0.63
Pecorino a Latte Crudo,rosé - Merlot,25,0.71
Pecorino a Latte Crudo,rosé - Mourvèdre,21,0.6
Pecorino a Latte Crudo,rosé - Pinot Noir,25,0.71
Pecorino a Latte Crudo,rosé - Sangiovese,25,0.71
Pecorino a Latte Crudo,rosé - Shiraz,25,0.71
Pecorino a Latte Crudo,rosé - Tempranillo,25,0.71
Pecorino a Latte Crudo,white - Albariño,22,0.63
Pecorino a Latte Crudo,white - Chardonnay,25,0.71
Pecorino a Latte Crudo,white - Chenin Blanc,25,0.71
Pecorino a Latte Crudo,white - Gewürztraminer,19,0.54
Pecorino a Latte Crudo,white - Moscato,25,0.71
Pecorino a Latte Crudo,white - Pinot Grigio,21,0.6
Pecorino a Latte Crudo,white - Riesling,23,0.66
Pecorino a Latte Crudo,white - Sauvignon Blanc,23,0.66
Pecorino a Latte Crudo,white - Vermentino,22,0.63
Pecorino a Latte Crudo,white - Viognier,23,0.66
Pecorino al Pepe,port - Gouveio,20,0.57
Pecorino al Pepe,port - Malvasia Fina,20,0.57
Pecorino al Pepe,port - Sousão,25,0.71
Pecorino al Pepe,port - Tempranillo,24,0.69
Pecorino al Pepe,port - Tinta Amarela,24,0.69
Pecorino al Pepe,port - Tinta Barroca,25,0.71
Pecorino al Pepe,port - Tinta Cão,25,0.71
Pecorino al Pepe,port - Touriga Franca,21,0.6
Pecorino al Pepe,port - Touriga Nacional,25,0.71
Pecorino al Pepe,port - Viosinho,20,0.57
Pecorino al Pepe,red - Cabernet Sauvignon,25,0.71
Pecorino al Pepe,red - Carménère,24,0.69
Pecorino al Pepe,red - Malbec,25,0.71
Pecorino al Pepe,red - Merlot,25,0.71
Pecorino al Pepe,red - Pinot Noir,24,0.69
Pecorino al Pepe,red - Shiraz,25,0.71
Pecorino al Pepe,red - Tempranillo,24,0.69
Pecorino al Pepe,rosé - Cinsault,20,0.57
Pecorino al Pepe,rosé - Grenache,24,0.69
Pecorino al Pepe,rosé - Malbec,25,0.71
Pecorino al Pepe,rosé - Merlot,24,0.69
Pecorino al Pepe,rosé - Mourvèdre,24,0.69
Pecorino al Pepe,rosé - Pinot Noir,25,0.71
Pecorino al Pepe,rosé - Sangiovese,24,0.69
Pecorino al Pepe,rosé - Shiraz,25,0.71
Pecorino al Pepe,rosé - Tempranillo,25,0.71
Pecorino al Pepe,white - Albariño,25,0.71
Pecorino al Pepe,white - Chardonnay,25,0.71
Pecorino al Pepe,white - Chenin Blanc,25,0.71
Pecorino al Pepe,white - Gewürztraminer,20,0.57
Pecorino al Pepe,white - Moscato,24,0.69
Pecorino al Pepe,white - Pinot Grigio,21,0.6
Pecorino al Pepe,white - Riesling,22,0.63
Pecorino al Pepe,white - Sauvignon Blanc,22,0.63
Pecorino al Pepe,white - Vermentino,25,0.71
Pecorino al Pepe,white - Viognier,24,0.69
Pecorino al Tartufo,port - Gouveio,21,0.6
Pecorino al Tartufo,port - Malvasia Fina,21,0.6
Pecorino al Tartufo,port - Sousão,22,0.63
Pecorino al Tartufo,port - Tempranillo,25,0.71
Pecorino al Tartufo,port - Tinta Amarela,25,0.71
Pecorino al Tartufo,port - Tinta Barroca,22,0.63
Pecorino al Tartufo,port - Tinta Cão,22,0.63
Pecorino al Tartufo,port - Touriga Franca,22,0.63
Pecorino al Tartufo,port - Touriga Nacional,22,0.63
Pecorino al Tartufo,port - Viosinho,21,0.6
Pecorino al Tartufo,red - Cabernet Sauvignon,25,0.71
Pecorino al Tartufo,red - Carménère,25,0.71
Pecorino al Tartufo,red - Malbec,25,0.71
Pecorino al Tartufo,red - Merlot,26,0.74
Pecorino al Tartufo,red - Pinot Noir,25,0.71
Pecorino al Tartufo,red - Shiraz,25,0.71
Pecorino al Tartufo,red - Tempranillo,25,0.71
Pecorino al Tartufo,rosé - Cinsault,21,0.6
Pecorino al Tartufo,rosé - Grenache,25,0.71
